ID,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy
15283131.11740.11726,0.111111111,0.111111111,0,0.111111111,0,0.111111111,0.222222222,0.111111111,0.222222222,0
15283131.11726.11726,0,0,0,0,0,0,0,0,0,0
15283610.12800.12800,0,0,0,0.5,0,0.5,0,0,0,0
15283718.11798.11798,0,0,0,0,0,0,0,0,0,0
15283718.12500.12481,0,0,0,0,0,0,0,0,0,0
15283875.13163.13163,0.166666667,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667
15283888.13483.13483,0.222222222,0.111111111,0.111111111,0,0,0,0.222222222,0.222222222,0.111111111,0
15291527.13835.13835,0,0.111111111,0,0.111111111,0.111111111,0.333333333,0.111111111,0,0.111111111,0.111111111
15293679.14267.14267,0,0,0,0,0,0,0,0,0,0
461725248.7964.7922,0.137931034,0.034482759,0.068965517,0.24137931,0,0.24137931,0.172413793,0,0.034482759,0.068965517
461725248.7922.7922,0,0,0.2,0.2,0,0.2,0.2,0,0,0.2
461932235.7593.7593,0.176470588,0.058823529,0.039215686,0.196078431,0.019607843,0.176470588,0.215686275,0.039215686,0.058823529,0.019607843
462229908.8774.8774,0.2,0,0,0.1,0,0.2,0.3,0.2,0,0
462233381.6611.6611,0,0,0,0,0,0,0,0,0,0
462233381.9292.9250,0,0,0,0,0,0,0,0,0,0
462381597.9292.9292,0,0,0.181818182,0.090909091,0.090909091,0.272727273,0.090909091,0.090909091,0.090909091,0.090909091
468309473.22643.22643,0,0,0,0,0,0,0,0,0,0
468309473.22677.22643,0,0,0,1,0,0,0,0,0,0
468310182.23106.23106,0.05,0.05,0.2,0.15,0.05,0.25,0.1,0,0.1,0.05
468311837.23891.23891,0,0,0.090909091,0.363636364,0,0.272727273,0.090909091,0,0,0.181818182
468313460.24697.24697,0.166666667,0,0.166666667,0.333333333,0,0.166666667,0.166666667,0,0,0
468318432.25101.25101,0,0,0.111111111,0.111111111,0,0.111111111,0.444444444,0.222222222,0,0
468319235.25755.25755,0.111111111,0.111111111,0,0.222222222,0,0.222222222,0.222222222,0,0,0.111111111
2677822.337.285,0,0,0,0,0,0,0,0,0,0
2677822.365.285,0,0.1,0,0.2,0,0.3,0.2,0.1,0.1,0
2798871.856.856,0,0,0,0.666666667,0,0.333333333,0,0,0,0
6353063.1051.1051,0.058823529,0.117647059,0.058823529,0.235294118,0.058823529,0.176470588,0.117647059,0.058823529,0,0.117647059
8959478.1886.1886,0.082191781,0.04109589,0.068493151,0.232876712,0.082191781,0.219178082,0.123287671,0.01369863,0.054794521,0.082191781
10368702.3322.3322,0.117647059,0.176470588,0.058823529,0,0.058823529,0.176470588,0.176470588,0.117647059,0.058823529,0.058823529
10474797.3892.3892,0.081081081,0.054054054,0.054054054,0.162162162,0.027027027,0.216216216,0.189189189,0.081081081,0.054054054,0.081081081
23294269.48818.48798,0,0,0,0,0,0,0,0,0,0
23294269.48798.48798,0,0,0,0,0,0,0,0,0,0
24409580.48866.48866,0,0,0,0,0,0,0,0,0,0
25058760.48961.48961,0,0,1,0,0,0,0,0,0,0
29954782.49894.49894,0,0,0,0,0,0,0,0,0,0
36182019.52314.52314,0,0,0,0,0,0,0,0,0,0
445532934.9185.9185,0,0,0,0.5,0,0.5,0,0,0,0
445532934.9219.9185,0,0,0,0.5,0,0.5,0,0,0,0
445536932.9797.9797,0,0,0.142857143,0.285714286,0,0.142857143,0.285714286,0,0.142857143,0
445580024.9999.9999,0,0,0,0,0,0,0,0,0,0
445581902.10192.10192,0,0,0.5,0,0,0.5,0,0,0,0
445594201.10453.10453,0,0,0,0,0,1,0,0,0,0
445635755.17076.17076,0,0,0,0.5,0.25,0.25,0,0,0,0
448111149.12675.12675,0,0,0.2,0.2,0.1,0.3,0.1,0,0,0.1
449382415.13851.13851,0,0,0,0.142857143,0,0.285714286,0.428571429,0.142857143,0,0
440093119.9185.9185,1,0,0,0,0,0,0,0,0,0
440093119.9215.9185,1,0,0,0,0,0,0,0,0,0
440100661.9503.9503,0,0,0,0.333333333,0,0.4,0.2,0,0,0.066666667
440113337.10111.10111,0,0,0,0.5,0,0.5,0,0,0,0
440123959.10316.10316,0,0,0.166666667,0.166666667,0.166666667,0.333333333,0,0,0,0.166666667
440125650.10696.10696,0,0,0,0,0,0,0,0,0,0
440127575.11039.11039,0,0,0.5,0,0,0.5,0,0,0,0
440136178.11452.11452,0,0,0,0,0,0,0,0,0,0
440137325.11452.11452,0,0,0.090909091,0.272727273,0.045454545,0.454545455,0.045454545,0,0,0.090909091
440144040.12392.12316,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0,0,0.1
440156229.12753.12753,0,0,0,0.4,0,0.6,0,0,0,0
440160233.13650.12900,0,0,0,0.5,0,0.5,0,0,0,0
440160233.12540.12540,0.214285714,0.142857143,0.178571429,0.25,0,0.214285714,0,0,0,0
469263648.13777.13777,0,0,0,0,0,0,0,0,0,0
469263648.13794.13777,0.090909091,0.090909091,0,0.272727273,0,0.181818182,0.090909091,0.090909091,0.090909091,0.090909091
469264511.14392.14392,0,0,0,0,0.25,0.25,0.25,0.25,0,0
469269309.14700.14700,0,0,0,0,0,0,0,0,0,0
469281767.14947.14947,0,0,0,0.294117647,0.235294118,0.352941176,0.058823529,0.058823529,0,0
469359438.15654.15654,0.125,0.125,0,0,0,0,0.5,0,0.25,0
454183854.6990.6967,0,0,0.142857143,0.285714286,0,0.285714286,0.142857143,0,0,0.142857143
454183854.6967.6967,0,0,0,0,0,0,0,0,0,0
454184361.7229.7229,0,0,0,0.5,0,0.5,0,0,0,0
454729106.8186.8186,0,0,0.2,0.3,0.1,0.2,0,0,0,0.2
454805037.8503.8503,0,0,0,0.25,0,0.75,0,0,0,0
455016307.8659.8659,0,0,0,0.5,0,0.5,0,0,0,0
590438630.41744.41744,0,0,0,0,0,0,0,0,0,0
590438630.41776.41744,0.142857143,0.142857143,0.071428571,0.071428571,0,0.285714286,0.142857143,0.071428571,0.071428571,0
590444599.42323.42323,0.2,0.4,0,0,0,0,0.4,0,0,0
590446743.42644.42644,0.176470588,0.117647059,0,0.176470588,0,0.235294118,0.176470588,0.058823529,0.058823529,0
590447036.43064.43064,0,0,0,0,0,0,0,0,0,0
590447274.43240.43240,0.133333333,0.133333333,0,0,0,0.066666667,0.4,0.133333333,0.133333333,0
589848222.37085.37033,0,0,0.083333333,0.25,0.083333333,0.333333333,0.166666667,0,0.083333333,0
589848901.37828.37828,0,0,0,0.25,0,0.25,0.5,0,0,0
589849750.38247.38247,0,0,0,0.25,0,0.75,0,0,0,0
589849927.39512.39512,0,0,0,1,0,0,0,0,0,0
589850433.39728.39727,0,0,0,0,0,1,0,0,0,0
589853937.39880.39880,0,0,0.2,0.2,0.2,0.2,0,0,0,0.2
627097566.118.118,0,0,1,0,0,0,0,0,0,0
627097566.134.118,0,0,0,0,0,1,0,0,0,0
627108689.1324.1324,0,0,0,1,0,0,0,0,0,0
627111629.1457.1457,0,0,0,1,0,0,0,0,0,0
627127702.1683.1683,0,0,0,0,0,1,0,0,0,0
627128958.1902.1902,0.111111111,0.111111111,0,0,0,0.333333333,0.222222222,0.111111111,0.111111111,0
627159336.2698.2698,0,0,0.142857143,0.142857143,0.142857143,0.285714286,0.142857143,0,0,0.142857143
627160488.3127.3127,0.1,0,0,0.2,0,0.4,0.1,0.1,0,0.1
627183652.3757.3757,0,0,0,0,1,0,0,0,0,0
627108486.1324.1324,0,0,0,0,0,0,0,0,0,0
627108486.1358.1324,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0
627112058.1998.1996,0,0,0,0,0,0,0,0,0,0
627121662.2211.2211,0,0,0,0.428571429,0,0.428571429,0,0,0,0.142857143
627127417.2548.2548,0,0,0,0.5,0,0.5,0,0,0,0
627292842.5391.5391,0,0,0,0.6,0,0.2,0.2,0,0,0
13765061.4088.4088,0,0,0,0,0,0,0,0,0,0
13765061.4127.4088,0.04,0.08,0,0.04,0,0.4,0.28,0.08,0,0.08
13781420.4971.4971,0,0.105263158,0.052631579,0.052631579,0.052631579,0.315789474,0.210526316,0.105263158,0,0.105263158
20573255.7401.7401,0,0,0,0.333333333,0,0.666666667,0,0,0,0
20678930.7485.7485,0,0,0,0.5,0,0.5,0,0,0,0
21814277.7665.7665,0,0,0.066666667,0.266666667,0,0.4,0.066666667,0.066666667,0,0.133333333
21814730.7995.7995,0.071428571,0.071428571,0,0.071428571,0,0.285714286,0.142857143,0.214285714,0,0.142857143
21850103.8686.8686,0.111111111,0,0.111111111,0.222222222,0.111111111,0.222222222,0.111111111,0,0,0.111111111
21869234.8967.8967,0,0,0,0,0,0,0,0,0,0
21883162.9213.9213,0,0,0,0,0,0.25,0.375,0.125,0.125,0.125
33659802.21598.21598,0,0,0,0,0,0,0,0,0,0
33659802.21635.21598,0,0,0.5,0.5,0,0,0,0,0,0
33659856.21885.21885,0,0,0,0,0,0,0,0,0,0
33898535.22087.22087,0,0.111111111,0,0.222222222,0.111111111,0.222222222,0.111111111,0.111111111,0.111111111,0
34022472.22549.22549,0,0,0,0,0,0,0,0,0,0
34756508.22719.22719,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0
36202275.22549.22549,0,0,0,0,0,0,0,0,0,0
36410554.22549.22549,0,0,0,0,0,1,0,0,0,0
523867942.21577.21566,0,0,0.285714286,0,0,0.571428571,0.142857143,0,0,0
523867942.21566.21566,0,0,0,0,0,0,0,0,0,0
523877230.22170.22170,0.1,0,0.3,0,0,0.2,0.3,0.1,0,0
523889409.22634.22634,0.111111111,0,0.111111111,0.111111111,0,0.333333333,0.111111111,0,0,0.222222222
523915114.23206.23206,0,0,1,0,0,0,0,0,0,0
523970969.23418.23418,0,0,1,0,0,0,0,0,0,0
523971151.23712.23712,0,0.25,0.25,0,0,0.25,0.25,0,0,0
523973303.24060.24060,0,0,0,0,0,0,0,0,0,0
523978299.24453.24453,0,0,0,0,0,0,0,0,0,0
523978929.24683.24683,0.2,0,0,0,0,0.2,0.4,0.2,0,0
523982989.25043.25043,0,0.142857143,0.142857143,0,0,0.285714286,0.285714286,0,0.142857143,0
527541783.31827.31793,0.035714286,0.107142857,0.071428571,0.178571429,0.035714286,0.285714286,0.178571429,0,0.071428571,0.035714286
527541783.31793.31793,0,0,0,0,0,0,1,0,0,0
527545887.33393.33393,0.071428571,0.071428571,0.142857143,0.142857143,0.071428571,0.214285714,0.071428571,0.071428571,0.071428571,0.071428571
527547049.33716.33716,0,0.111111111,0.111111111,0.222222222,0,0.333333333,0.222222222,0,0,0
527557302.34135.34135,0,0,0,0,0,1,0,0,0,0
527563258.34489.34489,0.166666667,0.166666667,0.166666667,0,0,0,0.166666667,0.166666667,0.166666667,0
527573481.34666.34666,0.166666667,0.166666667,0.166666667,0,0,0,0.166666667,0.166666667,0.166666667,0
527606618.34928.34928,0.125,0.125,0.25,0,0,0.125,0.125,0.125,0.125,0
527609997.35353.35353,0,0,0.2,0.2,0.2,0.2,0,0,0,0.2
527611405.35475.35475,0.125,0.125,0.25,0.125,0,0,0.125,0.125,0.125,0
529998943.35771.35771,0.166666667,0.166666667,0.166666667,0,0,0,0.166666667,0.166666667,0.166666667,0
460772716.211138.211118,0,0.142857143,0.142857143,0,0,0.285714286,0.285714286,0,0,0.142857143
460772716.211118.211118,0,0,0,0,0,0,0,0,0,0
460774417.211896.211896,0,0,0,0.333333333,0,0,0.666666667,0,0,0
460821406.215026.215026,0,0,0.333333333,0,0,0,0.666666667,0,0,0
460832670.215295.215295,0,0,0,0,0,0,0,0,0,0
460836698.216372.216372,0,0.166666667,0,0.166666667,0,0.333333333,0.166666667,0,0,0.166666667
460871808.218764.218764,0,0,1,0,0,0,0,0,0,0
460893598.222504.222504,0.1,0.1,0.2,0,0.2,0,0.1,0.2,0.1,0
460920514.225122.225122,0.068965517,0.068965517,0.120689655,0.068965517,0.051724138,0.275862069,0.103448276,0.103448276,0.051724138,0.086206897
460970111.227628.227628,0.5,0,0,0.5,0,0,0,0,0,0
460975182.228000.228000,0.166666667,0.166666667,0.166666667,0,0,0,0.166666667,0.166666667,0.166666667,0
460737157.202208.202139,0.08,0.16,0.04,0.08,0.04,0.16,0.2,0.12,0.08,0.04
460737157.202164.202139,0,0.25,0,0,0,0.25,0.25,0.25,0,0
460738347.204857.204857,0,0,0.117647059,0.176470588,0.058823529,0.411764706,0.117647059,0.058823529,0,0.058823529
460739070.205419.205419,0,0,0,0.2,0,0.4,0.2,0,0,0.2
460766814.208630.208630,0,0,0,0.5,0,0.5,0,0,0,0
460792180.208972.208972,0.075,0.075,0.075,0.15,0.075,0.2,0.175,0.075,0.05,0.05
460816690.208972.208972,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0,0.142857143,0.142857143
460818718.210235.210235,0,0.083333333,0,0.25,0,0.416666667,0.083333333,0,0,0.166666667
460834147.211203.211203,0.047619048,0.047619048,0.095238095,0.19047619,0.047619048,0.19047619,0.333333333,0,0,0.047619048
460836423.211830.211830,0,0,0,1,0,0,0,0,0,0
460844560.212122.212122,0.107142857,0.035714286,0.071428571,0.142857143,0.107142857,0.178571429,0.142857143,0.107142857,0.035714286,0.071428571
455323064.147756.147756,0,0,0,0,0,0,0,0,0,0
455323064.147792.147756,0.127659574,0.063829787,0.042553191,0.106382979,0.042553191,0.191489362,0.212765957,0.14893617,0.021276596,0.042553191
455323680.148839.148839,0,0.090909091,0,0.363636364,0,0.454545455,0.090909091,0,0,0
455323823.149153.149153,0.071428571,0,0.142857143,0.214285714,0.142857143,0.142857143,0.071428571,0.071428571,0,0.142857143
455324967.150019.150019,0.090909091,0,0.090909091,0.272727273,0,0.363636364,0.090909091,0,0,0.090909091
455325376.150526.150526,0.3,0.2,0,0.1,0,0.1,0.2,0,0,0.1
455326543.151452.151452,0,0,0.1,0.2,0,0.3,0.2,0,0.2,0
455329125.153388.153388,0,0.166666667,0.333333333,0.166666667,0,0.166666667,0.166666667,0,0,0
455345487.154321.154321,0.095238095,0,0.142857143,0.142857143,0.095238095,0.333333333,0.095238095,0.047619048,0,0.047619048
455351128.155553.155553,0,0.166666667,0,0.166666667,0.166666667,0.333333333,0.166666667,0,0,0
455291480.139666.139611,0.333333333,0.333333333,0,0,0,0.333333333,0,0,0,0
455291480.139611.139611,0,0,0,0,0,0,0,0,0,0
455291525.140306.140306,0,0,0,0,0,0,0,0,0,0
455314033.145476.145476,0,0,0,0,0,0,0,0,0,0
455325648.147404.147404,0,0,0.2,0.2,0.2,0.2,0,0,0,0.2
455327554.147595.147595,0,0.333333333,0,0,0,0.333333333,0.333333333,0,0,0
455327992.147928.147928,0,0,0.2,0,0.2,0.2,0.2,0.2,0,0
455328219.148279.148279,0,0,0,0,0,0,0,0,0,0
455364464.149162.149162,0,0,0,0,0,0,0,0,0,0
627959865.477.458,0,0,0,0,0,0,0,0,0,0
627959865.458.458,0,0,0,0,0,0,0,0,0,0
627965345.17967.17967,0.333333333,0,0,0,0,0.333333333,0.333333333,0,0,0
628023443.18665.18665,0,0,0,0,0,0,0,0,0,0
628036346.19286.19286,0.166666667,0,0,0.166666667,0,0.5,0.166666667,0,0,0
628039377.19577.19577,0.142857143,0,0.142857143,0,0.142857143,0.571428571,0,0,0,0
628048710.20552.20552,0.214285714,0.035714286,0.035714286,0.142857143,0.035714286,0.214285714,0.142857143,0.107142857,0,0.071428571
628051379.22195.22195,0.090909091,0.060606061,0.03030303,0.212121212,0.060606061,0.242424242,0.090909091,0.060606061,0.060606061,0.090909091
620851825.2321.2321,0,0,0,0,0,0,0,0,0,0
620851825.2363.2321,0,0,0,0,0,0,0,0,0,0
620873202.2560.2560,0,0,0.142857143,0.285714286,0.071428571,0.357142857,0.071428571,0,0,0.071428571
620876336.3122.3122,0.083333333,0,0,0.25,0.083333333,0.333333333,0.083333333,0.083333333,0,0.083333333
621037618.4018.4018,0.038461538,0.076923077,0.076923077,0.153846154,0,0.423076923,0.115384615,0.038461538,0.038461538,0.038461538
621042662.5366.5366,0.081081081,0,0.054054054,0.189189189,0.027027027,0.378378378,0.189189189,0.054054054,0,0.027027027
621042991.7373.7373,0.105263158,0.052631579,0.157894737,0.052631579,0,0.421052632,0.157894737,0,0,0.052631579
621046088.8504.8504,0.083333333,0,0.083333333,0.25,0,0.416666667,0.083333333,0,0,0.083333333
134073670.131794.131794,0,0,0,0,0,0,0,0,0,0
134073670.131808.131794,0,0.095238095,0.095238095,0.142857143,0.047619048,0.428571429,0.142857143,0,0,0.047619048
152565393.134816.134816,0,0,0.125,0.25,0,0.5,0.125,0,0,0
176840510.138724.138724,0.2,0,0.1,0.1,0,0.3,0.2,0,0,0.1
186915472.140519.140519,0.049180328,0.032786885,0.131147541,0.213114754,0.016393443,0.278688525,0.131147541,0.06557377,0.032786885,0.049180328
192154185.147204.147204,0,0,0.25,0.25,0,0.25,0,0,0,0.25
193884123.20516.20516,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0
4341194.15614.15634,0,0,0,0,0,0,0,0,0,0
4341194.15602.15634,0,0,0,0,0,0,0,0,0,0
58368038.16447.16447,0,0,0,0,0,0,0,0,0,0
60146914.17272.17272,0,0,0,0,0,0,0,0,0,0
70432466.17389.17389,0,0,0,0,0,0,0,0,0,0
170438673.18525.18525,0.095238095,0,0.047619048,0.142857143,0,0.428571429,0.095238095,0.047619048,0.047619048,0.095238095
6471613.43031.43031,0.076923077,0.153846154,0.076923077,0.128205128,0.076923077,0.153846154,0.128205128,0.076923077,0.025641026,0.102564103
6471760.43735.43735,0.133333333,0,0.133333333,0.066666667,0.133333333,0.133333333,0.2,0.066666667,0,0.133333333
6497728.43735.43735,0.272727273,0.181818182,0,0.181818182,0,0,0.272727273,0.090909091,0,0
6508563.45188.44642,0,0,0,0.166666667,0.166666667,0.5,0.166666667,0,0,0
6508563.44019.44019,0.071428571,0.214285714,0.071428571,0.071428571,0,0.285714286,0.142857143,0,0.071428571,0.071428571
6510074.44565.44565,0.090909091,0.181818182,0,0,0,0.181818182,0.454545455,0,0.090909091,0
6369883.18516.18516,0,0,0,0,0,0,0,0,0,0
6369883.18537.18516,0,0.055555556,0.111111111,0.277777778,0,0.444444444,0.055555556,0,0,0.055555556
6411516.19236.19236,0,0,0.333333333,0,0,0.666666667,0,0,0,0
6429465.19888.19888,0.166666667,0.083333333,0,0.166666667,0,0.375,0.208333333,0,0,0
6429736.20922.20922,0.083333333,0.083333333,0.041666667,0.166666667,0,0.333333333,0.166666667,0.041666667,0,0.083333333
6467567.21854.21854,0.130434783,0.043478261,0.043478261,0.391304348,0,0.217391304,0.086956522,0.043478261,0,0.043478261
163122214.10981.10981,0,0,0,0,0,0,0,0,0,0
163122214.10998.10981,0,0,0,0,0,1,0,0,0,0
196033562.12256.12256,0,0,0,0,0,1,0,0,0,0
196037239.12661.12661,0,0,0,0.5,0,0,0.5,0,0,0
196811696.12789.12789,0,0,0,0.333333333,0,0.5,0,0,0,0.166666667
197650488.13374.13374,0,0,0,0.5,0,0.5,0,0,0,0
189146003.22601.22571,0,0,0.1,0.2,0,0.6,0.1,0,0,0
189146003.22571.22571,0,0,0,0,0,0,0,0,0,0
189644312.23835.23835,0.071428571,0.071428571,0.142857143,0.142857143,0.071428571,0.214285714,0.071428571,0.071428571,0.071428571,0.071428571
190224060.24539.24539,0.2,0.2,0,0.2,0,0.2,0.2,0,0,0
190231810.24896.24895,0.105263158,0.052631579,0.210526316,0.105263158,0.052631579,0.263157895,0.210526316,0,0,0
190245719.25816.25816,0.041666667,0,0.125,0.291666667,0.041666667,0.416666667,0.041666667,0.041666667,0,0
190261206.26717.26717,0,0,0.2,0.4,0,0.4,0,0,0,0
190318712.27297.27297,0,0,0.5,0,0,0.5,0,0,0,0
190328157.27454.27454,0,0,0,0,0,0,0,0,0,0
42971987.255851.255851,0,0,0,0,0,0,0,0,0,0
42971987.255890.255851,0.025641026,0.012820513,0.192307692,0.320512821,0.012820513,0.205128205,0.102564103,0.038461538,0.038461538,0.051282051
43624020.259065.259065,0.044642857,0.116071429,0.125,0.142857143,0.017857143,0.267857143,0.169642857,0.053571429,0.017857143,0.044642857
43735324.265334.265334,0,0.047619048,0.142857143,0.333333333,0,0.238095238,0.166666667,0.023809524,0.023809524,0.023809524
43793197.267660.267660,0.038461538,0.115384615,0.038461538,0.076923077,0,0.423076923,0.230769231,0.038461538,0.038461538,0
44357127.275087.275087,0.020547945,0.092465753,0.078767123,0.164383562,0.044520548,0.27739726,0.198630137,0.034246575,0.058219178,0.030821918
44829098.301818.300921,0.142857143,0.142857143,0,0.214285714,0.071428571,0.071428571,0.285714286,0.071428571,0,0
44829098.300404.300009,0.047619048,0,0.095238095,0.142857143,0.047619048,0.428571429,0.047619048,0.047619048,0.047619048,0.095238095
44832345.304220.304220,0.049180328,0.032786885,0.098360656,0.213114754,0.049180328,0.262295082,0.163934426,0.049180328,0.032786885,0.049180328
44836287.305414.305414,0.090909091,0,0.090909091,0.090909091,0.090909091,0.181818182,0.181818182,0.090909091,0.090909091,0.090909091
44842767.307031.307021,0,0,0,0,0,0,0,0,0,0
44844553.307135.307135,0,0,0.230769231,0.230769231,0,0.307692308,0.076923077,0,0,0.153846154
164011459.5401.5401,0,0,0,0.142857143,0,0.857142857,0,0,0,0
164137739.5905.5905,0,0,0,0,0,0,0,0,0,0
164427466.5971.5971,0,0,0,0,0,0,0,0,0,0
164442608.6285.6285,0,0,0,0,0,0,0,0,0,0
164454202.6362.6362,0.071428571,0.095238095,0.047619048,0.214285714,0,0.357142857,0.142857143,0.047619048,0,0.023809524
164454615.7973.7973,0,0,0,0,0,0,0,0,0,0
165930586.8218.8218,0,0.125,0,0,0,0.25,0.375,0.125,0.125,0
196632218.35381.35146,0.105263158,0.070175439,0.052631579,0.157894737,0.01754386,0.403508772,0.140350877,0.035087719,0,0.01754386
196632218.35340.35146,0,0,0,0,0,1,0,0,0,0
196633472.35381.35381,0,0,0,0.2,0,0.8,0,0,0,0
196777794.38840.38840,0,0,0,0.5,0,0.5,0,0,0,0
196785317.39030.39030,0.111111111,0,0,0.111111111,0,0.666666667,0.111111111,0,0,0
196785757.39756.39756,0,0,0,0.2,0,0.6,0.1,0.1,0,0
196805367.40264.40262,0,0,0,0.384615385,0,0.307692308,0.153846154,0.076923077,0.076923077,0
50204579.6051.6051,0,0,0,0,0,0,0,0,0,0
50204579.6087.6051,0,0,0,0,0,0,0,0,0,0
51126838.6133.6133,0,0,0,0,0,0,0,0,0,0
51271996.6207.6207,0.25,0,0,0,0,0,0.25,0.25,0.25,0
51409792.6133.6133,0,0,0,0,0,0,0,0,0,0
51411323.6207.6207,0,0,0,0,0,0,0,0,0,0
52386524.6333.6333,0.142857143,0.142857143,0,0.428571429,0,0.285714286,0,0,0,0
53622141.6425.6425,0,0,0,0,0,0,0,0,0,0
54471969.6542.6542,0,0,0,0,0,0,1,0,0,0
37147364.1449.1449,0,0,0,0,0,0,0,0,0,0
37147364.1462.1449,0.125,0.125,0.125,0,0,0,0.25,0.25,0.125,0
37483467.1612.1612,0,0,0,0,0,0,0,0,0,0
37621485.1808.1635,0,0,0,0.25,0,0.25,0,0.25,0.25,0
37642508.2019.2019,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0
38072737.2434.2434,0,0,0.111111111,0.333333333,0.111111111,0.333333333,0,0,0,0.111111111
38516422.2803.2712,0,0.05,0.1,0.1,0.1,0.25,0.05,0.1,0.15,0.1
38516422.2434.2434,0,0,0,0,0,0,0,0,0,0
2418167.16654.16634,0,0,0,0,0,0,0,0,0,0
2418167.16634.16634,0,0,0,0,0,0,0,0,0,0
2418203.16927.16927,0,0,0,0,0,0,0,0,0,0
2418304.17035.17035,0,0,0,0,0,0,0,0,0,0
2418321.17211.17211,0.5,0,0,0,0,0.5,0,0,0,0
2418363.17283.17283,0.083333333,0,0.083333333,0.083333333,0.166666667,0.166666667,0.166666667,0.166666667,0,0.083333333
2913971.21586.21571,0.19047619,0.142857143,0.047619048,0.047619048,0,0.047619048,0.19047619,0.142857143,0.142857143,0.047619048
2913971.21571.21571,0,0,0,0,0,0,0,0,0,0
2918382.21942.21942,0,0,0,0,0,0,1,0,0,0
3576819.22039.22039,0,0,0,0,0,0,1,0,0,0
3576928.22135.22135,0,0,0,0,0,0.75,0.25,0,0,0
3577078.22401.22370,0,0,0,0,0,0,0,0,0,0
654093276.38314.38314,0.090909091,0,0,0.272727273,0,0.272727273,0.181818182,0.181818182,0,0
654121945.38699.38699,0,0,0,0,0,0,0,0,0,0
654122213.38899.38899,0,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0
654174886.28189.28189,0,0,0,0,0,0,0,0,0,0
654196238.28388.28388,0,0,0.2,0.4,0,0.2,0,0,0,0.2
654196874.28596.28596,0,0,0,0.25,0,0.75,0,0,0,0
654089366.36168.36150,0.0625,0,0.0625,0.1875,0.125,0.25,0.1875,0.0625,0,0.0625
